Date,AAPL,MSFT,GOOGL,TSLA,AMZN,JNJ,BRK-B,JPM,WMT,DIS,PG,V,PYPL,NFLX,CRM,CSCO,INTC,T,BA,MA,XOM,PEP,ADBE,CMCSA,KO,HD,UNH,TMUS
2022-05-19 00:00:00-04:00,136.35060119628906,250.1868133544922,110.38400268554688,236.47332763671875,107.31900024414062,166.87701416015625,304.1499938964844,112.86830139160156,116.76607513427734,103.13999938964844,136.33294677734375,195.44808959960938,81.27999877929688,183.47999572753906,155.60000610351562,39.7489013671875,40.231815338134766,18.362768173217773,127.13999938964844,329.1688537597656,87.377685546875,154.79347229003906,394.3800048828125,40.18985366821289,57.3792839050293,276.5915222167969,468.4609069824219,125.87999725341797
2022-05-20 00:00:00-04:00,136.58883666992188,249.61358642578125,108.90799713134766,221.3000030517578,107.59100341796875,169.79356384277344,304.04998779296875,111.94290924072266,116.89356231689453,102.41999816894531,136.41952514648438,197.0919189453125,80.54000091552734,186.35000610351562,159.64999389648438,40.9112548828125,39.887054443359375,18.535400390625,120.69999694824219,333.09246826171875,88.0679702758789,155.76329040527344,399.0899963378906,40.1802864074707,58.31647491455078,276.04364013671875,475.4895935058594,126.04000091552734
2022-05-23 00:00:00-04:00,142.0686798095703,257.60919189453125,111.48799896240234,224.96665954589844,107.55699920654297,173.2599334716797,310.20001220703125,118.86898803710938,120.227783203125,105.83000183105469,139.55604553222656,205.5388641357422,81.18000030517578,187.44000244140625,160.32000732421875,41.30188751220703,40.22224426269531,18.84432601928711,124.06999969482422,345.22998046875,90.01416778564453,159.01858520507812,406.760009765625,41.01239013671875,60.1143684387207,274.92864990234375,481.7056884765625,129.88999938964844
2022-05-24 00:00:00-04:00,139.33868408203125,256.5912170410156,105.97000122070312,209.3866729736328,104.0999984741211,175.1524200439453,309.1700134277344,120.54803466796875,121.7281723022461,101.58999633789062,142.03831481933594,200.6568603515625,78.6500015258789,180.33999633789062,156.92999267578125,41.702049255371094,39.90620422363281,19.225936889648438,119.4000015258789,337.56103515625,90.50312042236328,161.15036010742188,398.4100036621094,41.19411849975586,61.223690032958984,276.74530029296875,487.0701904296875,129.22000122070312
2022-05-25 00:00:00-04:00,139.49754333496094,259.4573974609375,105.80500030517578,219.60000610351562,106.7750015258789,173.43373107910156,308.6400146484375,121.38755798339844,120.9828872680664,103.26000213623047,139.70997619628906,201.85507202148438,80.12000274658203,187.8300018310547,159.64999389648438,41.92118453979492,40.41377639770508,19.353139877319336,122.05999755859375,341.59368896484375,92.3246841430664,162.25465393066406,402.5,41.79668426513672,61.271514892578125,282.176025390625,487.5890197753906,131.44000244140625
2022-05-26 00:00:00-04:00,142.73379516601562,262.7979736328125,107.7925033569336,235.91000366210938,111.07749938964844,173.2792510986328,312.5,123.48637390136719,123.5619888305664,105.61000061035156,140.93186950683594,206.51922607421875,80.41999816894531,191.39999389648438,162.4600067138672,42.864402770996094,41.63959503173828,19.37131118774414,127.7300033569336,346.67657470703125,92.65065002441406,163.3493194580078,408.6000061035156,42.20795440673828,61.4914665222168,291.057373046875,491.6417236328125,132.74000549316406
2022-05-27 00:00:00-04:00,148.5511474609375,270.05230712890625,112.31649780273438,253.2100067138672,115.14649963378906,174.8531036376953,319.1099853515625,125.23221588134766,125.99400329589844,109.31999969482422,143.0870361328125,210.8070526123047,85.20999908447266,195.19000244140625,165.10000610351562,43.46464157104492,42.664306640625,19.344051361083984,132.22999572753906,354.49407958984375,93.56143951416016,164.943359375,428.2200012207031,42.23664474487305,61.85486602783203,296.4880676269531,496.4187927246094,134.11000061035156
2022-05-31 00:00:00-04:00,147.7570037841797,268.6982727050781,113.76200103759766,252.75332641601562,120.20950317382812,173.34683227539062,315.9800109863281,126.14803314208984,126.14110565185547,110.44000244140625,142.2788543701172,210.10397338867188,85.20999908447266,197.44000244140625,160.24000549316406,42.92156982421875,42.5398063659668,19.344051361083984,131.39999389648438,354.5832824707031,92.03706359863281,161.08309936523438,416.4800109863281,42.35141372680664,60.61164855957031,290.9997253417969,486.306640625,133.2899932861328
2022-06-01 00:00:00-04:00,147.6279296875,269.2418518066406,113.89199829101562,246.7899932861328,121.68399810791016,171.58950805664062,312.2099914550781,123.93475341796875,123.02262115478516,109.19000244140625,140.12368774414062,207.88577270507812,82.4800033569336,192.91000366210938,176.07000732421875,43.09307098388672,42.24292755126953,19.28045082092285,130.64999389648438,353.7807312011719,93.80110931396484,159.8732147216797,418.1600036621094,42.01666259765625,60.315189361572266,287.4595642089844,482.1658020019531,134.55999755859375
2022-06-02 00:00:00-04:00,150.10977172851562,271.376708984375,117.62249755859375,258.3333435058594,125.51100158691406,171.0487823486328,314.95001220703125,125.92862701416016,125.04277801513672,110.87000274658203,141.63421630859375,212.95591735839844,88.31999969482422,205.08999633789062,188.39999389648438,43.62661361694336,42.9420280456543,19.253192901611328,140.5,359.7454528808594,93.63813018798828,161.1688995361328,441.2799987792969,41.8923225402832,60.94636535644531,295.8553771972656,481.8819580078125,135.8000030517578
